geneID	Gho_TRT_Liver_male_1
ENSMUSG00000006342	42
ENSMUSG00000006344	38
ENSMUSG00000006345	3
ENSMUSG00000006356	566
ENSMUSG00000006360	33
ENSMUSG00000006362	34
ENSMUSG00000006369	18
ENSMUSG00000006373	17135
ENSMUSG00000006378	1801
ENSMUSG00000006386	488
ENSMUSG00000006389	0
ENSMUSG00000006390	502
ENSMUSG00000006392	691
ENSMUSG00000006395	815
ENSMUSG00000006398	15
ENSMUSG00000006403	17
ENSMUSG00000006411	4
ENSMUSG00000006412	311
ENSMUSG00000006418	1157
ENSMUSG00000006423	546
ENSMUSG00000006435	8
ENSMUSG00000006442	172
ENSMUSG00000006445	431
ENSMUSG00000006456	313
ENSMUSG00000006457	3
ENSMUSG00000006462	7
ENSMUSG00000006463	29
ENSMUSG00000006464	14
ENSMUSG00000006469	0
ENSMUSG00000006471	168
ENSMUSG00000006476	1441
ENSMUSG00000006488	0
ENSMUSG00000006490	0
ENSMUSG00000006494	2218
ENSMUSG00000006498	1349
ENSMUSG00000006517	161
ENSMUSG00000006519	73
ENSMUSG00000006522	37513
ENSMUSG00000006526	122
ENSMUSG00000006527	570
ENSMUSG00000006529	17028
ENSMUSG00000006538	80
ENSMUSG00000006542	0
ENSMUSG00000006546	0
ENSMUSG00000006567	512
ENSMUSG00000006570	0
ENSMUSG00000006574	6
ENSMUSG00000006575	9
ENSMUSG00000006576	6
ENSMUSG00000006585	33
ENSMUSG00000006586	5
ENSMUSG00000006587	1
ENSMUSG00000006589	443
ENSMUSG00000006599	563
ENSMUSG00000006611	783
ENSMUSG00000006638	97
ENSMUSG00000006641	74
ENSMUSG00000006642	0
ENSMUSG00000006649	0
ENSMUSG00000006651	5
ENSMUSG00000006673	900
ENSMUSG00000006675	9
ENSMUSG00000006676	904
ENSMUSG00000006678	100
ENSMUSG00000006699	2547
ENSMUSG00000006705	318
ENSMUSG00000006711	34
ENSMUSG00000006715	111
ENSMUSG00000006717	415
ENSMUSG00000006720	10
ENSMUSG00000006724	0
ENSMUSG00000006728	458
ENSMUSG00000006731	825
ENSMUSG00000006732	107
ENSMUSG00000006736	3561
ENSMUSG00000006740	1652
ENSMUSG00000006763	131
ENSMUSG00000006764	0
ENSMUSG00000006777	14
ENSMUSG00000006782	295
ENSMUSG00000006784	3
ENSMUSG00000006800	138
ENSMUSG00000006818	3615
ENSMUSG00000006850	90
ENSMUSG00000006906	48
ENSMUSG00000006920	360
ENSMUSG00000006930	14
ENSMUSG00000006931	6
ENSMUSG00000006932	5272
ENSMUSG00000006941	193
ENSMUSG00000006948	0
ENSMUSG00000006958	86
ENSMUSG00000006998	2998
ENSMUSG00000007021	4
ENSMUSG00000007029	355
ENSMUSG00000007030	2
ENSMUSG00000007033	4
ENSMUSG00000007034	2
ENSMUSG00000007035	21
ENSMUSG00000007036	555
ENSMUSG00000007038	832
ENSMUSG00000007039	46
ENSMUSG00000007041	143
ENSMUSG00000007050	139
ENSMUSG00000007080	103
ENSMUSG00000007097	8
ENSMUSG00000007107	0
ENSMUSG00000007122	5
ENSMUSG00000007207	3
ENSMUSG00000007209	0
ENSMUSG00000007216	48
ENSMUSG00000007279	0
ENSMUSG00000007338	570
ENSMUSG00000007379	33
ENSMUSG00000007411	964
ENSMUSG00000007415	977
ENSMUSG00000007440	0
ENSMUSG00000007457	0
ENSMUSG00000007458	2446
ENSMUSG00000007476	1871
ENSMUSG00000007480	0
ENSMUSG00000007564	867
ENSMUSG00000007570	116
ENSMUSG00000007589	158
ENSMUSG00000007591	2
ENSMUSG00000007594	63
ENSMUSG00000007603	123
ENSMUSG00000007610	152
ENSMUSG00000007613	629
ENSMUSG00000007617	323
ENSMUSG00000007646	6
ENSMUSG00000007653	0
ENSMUSG00000007655	191
ENSMUSG00000007656	594
ENSMUSG00000007659	725
ENSMUSG00000007670	366
ENSMUSG00000007682	0
ENSMUSG00000007721	370
ENSMUSG00000007739	1517
ENSMUSG00000007777	245
ENSMUSG00000007783	3
ENSMUSG00000007805	0
ENSMUSG00000007812	525
ENSMUSG00000007815	1948
ENSMUSG00000007817	320
ENSMUSG00000007827	176
ENSMUSG00000007833	1108
ENSMUSG00000007836	513
ENSMUSG00000007837	272
ENSMUSG00000007850	1375
ENSMUSG00000007867	27
ENSMUSG00000007872	337
ENSMUSG00000007877	0
ENSMUSG00000007880	381
ENSMUSG00000007888	0
ENSMUSG00000007891	5738
ENSMUSG00000007892	5501
ENSMUSG00000007907	0
ENSMUSG00000007908	0
ENSMUSG00000007944	0
ENSMUSG00000007946	0
ENSMUSG00000007950	71
ENSMUSG00000007987	38
ENSMUSG00000007989	10
ENSMUSG00000008028	0
ENSMUSG00000008035	591
ENSMUSG00000008036	729
ENSMUSG00000008090	339
ENSMUSG00000008129	0
ENSMUSG00000008136	8
ENSMUSG00000008140	698
ENSMUSG00000008153	52
ENSMUSG00000008167	441
ENSMUSG00000008193	2
ENSMUSG00000008200	425
ENSMUSG00000008206	78
ENSMUSG00000008226	1096
ENSMUSG00000008301	381
ENSMUSG00000008305	1750
ENSMUSG00000008307	5
ENSMUSG00000008318	6
ENSMUSG00000008333	168
ENSMUSG00000008348	2470
ENSMUSG00000008373	182
ENSMUSG00000008384	99
ENSMUSG00000008393	1527
ENSMUSG00000008398	222
ENSMUSG00000008429	346
ENSMUSG00000008435	177
ENSMUSG00000008438	0
ENSMUSG00000008450	69
ENSMUSG00000008461	0
ENSMUSG00000008475	1068
ENSMUSG00000008482	1
ENSMUSG00000008489	0
ENSMUSG00000008496	11
ENSMUSG00000008540	51977
ENSMUSG00000008575	2042
ENSMUSG00000008590	0
ENSMUSG00000008601	1
ENSMUSG00000008604	326
ENSMUSG00000008658	0
ENSMUSG00000008668	3268
ENSMUSG00000008682	4072
ENSMUSG00000008683	1379
ENSMUSG00000008690	645
ENSMUSG00000008730	1578
ENSMUSG00000008734	4
ENSMUSG00000008763	1156
ENSMUSG00000008789	0
ENSMUSG00000008813	0
ENSMUSG00000008822	95
ENSMUSG00000008843	0
ENSMUSG00000008845	414
ENSMUSG00000008855	568
ENSMUSG00000008859	376
ENSMUSG00000008874	0
ENSMUSG00000008892	898
ENSMUSG00000008932	1
ENSMUSG00000008958	192
ENSMUSG00000008976	1068
ENSMUSG00000008999	40
ENSMUSG00000009013	251
ENSMUSG00000009030	437
ENSMUSG00000009035	113
ENSMUSG00000009047	0
ENSMUSG00000009070	0
ENSMUSG00000009073	419
ENSMUSG00000009075	0
ENSMUSG00000009076	46
ENSMUSG00000009079	1035
ENSMUSG00000009090	918
ENSMUSG00000009092	129
ENSMUSG00000009093	1
ENSMUSG00000009097	0
ENSMUSG00000009108	54
ENSMUSG00000009112	655
ENSMUSG00000009114	0
ENSMUSG00000009115	1
ENSMUSG00000009145	133
ENSMUSG00000009185	0
ENSMUSG00000009207	104
ENSMUSG00000009210	0
ENSMUSG00000009214	0
ENSMUSG00000009216	0
ENSMUSG00000009246	1
ENSMUSG00000009248	0
ENSMUSG00000009281	5261
ENSMUSG00000009291	3442
ENSMUSG00000009292	184
ENSMUSG00000009293	613
ENSMUSG00000009350	2
ENSMUSG00000009356	0
ENSMUSG00000009376	2894
ENSMUSG00000009378	948
ENSMUSG00000009394	1
ENSMUSG00000009406	95
ENSMUSG00000009418	146
ENSMUSG00000009470	2330
ENSMUSG00000009471	0
ENSMUSG00000009487	0
ENSMUSG00000009535	277
ENSMUSG00000009545	43
ENSMUSG00000009549	394
ENSMUSG00000009551	0
ENSMUSG00000009555	388
ENSMUSG00000009563	608
ENSMUSG00000009566	2619
ENSMUSG00000009569	647
ENSMUSG00000009575	939
ENSMUSG00000009580	0
ENSMUSG00000009585	18
ENSMUSG00000009588	0
ENSMUSG00000009596	0
ENSMUSG00000009614	13948
ENSMUSG00000009621	616
ENSMUSG00000009628	2
ENSMUSG00000009630	506
ENSMUSG00000009633	550
ENSMUSG00000009640	155
ENSMUSG00000009646	741
ENSMUSG00000009647	576
ENSMUSG00000009654	691
ENSMUSG00000009670	1
ENSMUSG00000009681	545
ENSMUSG00000009687	34
ENSMUSG00000009731	1
ENSMUSG00000009733	114
ENSMUSG00000009734	0
ENSMUSG00000009739	97
ENSMUSG00000009741	833
ENSMUSG00000009772	182
ENSMUSG00000009828	288
ENSMUSG00000009863	3122
ENSMUSG00000009876	1
ENSMUSG00000009894	1120
ENSMUSG00000009900	0
ENSMUSG00000009905	299
ENSMUSG00000009907	1067
ENSMUSG00000009927	2569
ENSMUSG00000009941	0
ENSMUSG00000009995	567
ENSMUSG00000010021	3
ENSMUSG00000010025	2578
ENSMUSG00000010044	1
ENSMUSG00000010045	389
ENSMUSG00000010047	701
ENSMUSG00000010048	406
ENSMUSG00000010051	874
ENSMUSG00000010054	548
ENSMUSG00000010057	220
ENSMUSG00000010064	16311
ENSMUSG00000010066	0
ENSMUSG00000010067	109
ENSMUSG00000010080	2
ENSMUSG00000010086	1
ENSMUSG00000010095	537
ENSMUSG00000010097	703
ENSMUSG00000010110	801
ENSMUSG00000010122	1533
ENSMUSG00000010136	0
ENSMUSG00000010142	3
ENSMUSG00000010154	0
ENSMUSG00000010175	1310
ENSMUSG00000010205	203
ENSMUSG00000010277	3669
ENSMUSG00000010290	265
ENSMUSG00000010307	74
ENSMUSG00000010311	1
ENSMUSG00000010342	7
ENSMUSG00000010358	291
ENSMUSG00000010362	84
ENSMUSG00000010376	782
ENSMUSG00000010392	742
ENSMUSG00000010406	411
ENSMUSG00000010435	0
ENSMUSG00000010453	846
ENSMUSG00000010461	6
ENSMUSG00000010476	0
ENSMUSG00000010492	2
ENSMUSG00000010505	0
ENSMUSG00000010517	907
ENSMUSG00000010529	0
ENSMUSG00000010538	41
ENSMUSG00000010554	307
ENSMUSG00000010592	0
ENSMUSG00000010601	1931
ENSMUSG00000010607	148
ENSMUSG00000010608	963
ENSMUSG00000010609	3473
ENSMUSG00000010651	3503
ENSMUSG00000010660	5
ENSMUSG00000010663	6215
ENSMUSG00000010721	125
ENSMUSG00000010751	12
ENSMUSG00000010755	514
ENSMUSG00000010760	4
ENSMUSG00000010796	0
ENSMUSG00000010797	128
ENSMUSG00000010803	0
ENSMUSG00000010825	1
ENSMUSG00000010830	4
ENSMUSG00000010841	1
ENSMUSG00000010911	230
ENSMUSG00000010914	452
ENSMUSG00000010936	237
ENSMUSG00000011008	5
ENSMUSG00000011034	10
ENSMUSG00000011052	0
ENSMUSG00000011096	483
ENSMUSG00000011114	599
ENSMUSG00000011118	0
ENSMUSG00000011148	153
ENSMUSG00000011154	0
ENSMUSG00000011158	343
ENSMUSG00000011171	0
ENSMUSG00000011179	1765
ENSMUSG00000011254	49
ENSMUSG00000011256	23
ENSMUSG00000011257	459
ENSMUSG00000011263	90
ENSMUSG00000011267	14
ENSMUSG00000011305	1062
ENSMUSG00000011306	95
ENSMUSG00000011349	0
ENSMUSG00000011350	0
ENSMUSG00000011382	2842
ENSMUSG00000011427	253
ENSMUSG00000011463	0
ENSMUSG00000011486	0
ENSMUSG00000011589	0
ENSMUSG00000011632	0
ENSMUSG00000011658	130
ENSMUSG00000011751	1
ENSMUSG00000011752	465
ENSMUSG00000011831	5198
ENSMUSG00000011832	97
ENSMUSG00000011837	188
ENSMUSG00000011877	134
ENSMUSG00000011884	38
ENSMUSG00000011958	916
ENSMUSG00000011960	720
ENSMUSG00000012017	67
ENSMUSG00000012042	0
ENSMUSG00000012076	86
ENSMUSG00000012114	197
ENSMUSG00000012117	318
ENSMUSG00000012123	15
ENSMUSG00000012126	1
ENSMUSG00000012187	3
ENSMUSG00000012211	4
ENSMUSG00000012282	0
ENSMUSG00000012296	48
ENSMUSG00000012350	11
ENSMUSG00000012396	1
ENSMUSG00000012405	1763
ENSMUSG00000012422	676
ENSMUSG00000012428	2467
ENSMUSG00000012429	175
ENSMUSG00000012443	33
ENSMUSG00000012483	46
ENSMUSG00000012519	65
ENSMUSG00000012520	0
ENSMUSG00000012535	1352
ENSMUSG00000012609	181
ENSMUSG00000012640	286
ENSMUSG00000012705	0
ENSMUSG00000012777	0
ENSMUSG00000012819	2
ENSMUSG00000012848	4361
ENSMUSG00000012889	2
ENSMUSG00000013033	102
ENSMUSG00000013076	426
ENSMUSG00000013083	2
ENSMUSG00000013089	85
ENSMUSG00000013091	0
ENSMUSG00000013150	103
ENSMUSG00000013155	3
ENSMUSG00000013158	0
ENSMUSG00000013160	1154
ENSMUSG00000013236	126
ENSMUSG00000013275	75
ENSMUSG00000013338	0
ENSMUSG00000013353	0
ENSMUSG00000013367	2
ENSMUSG00000013415	0
ENSMUSG00000013418	0
ENSMUSG00000013419	18
ENSMUSG00000013465	341
ENSMUSG00000013483	0
ENSMUSG00000013495	158
ENSMUSG00000013523	0
ENSMUSG00000013539	525
ENSMUSG00000013562	0
ENSMUSG00000013584	5
ENSMUSG00000013593	3762
ENSMUSG00000013611	0
ENSMUSG00000013622	1166
ENSMUSG00000013629	135
ENSMUSG00000013643	0
ENSMUSG00000013646	212
ENSMUSG00000013653	0
ENSMUSG00000013662	1048
ENSMUSG00000013663	4547
ENSMUSG00000013668	0
ENSMUSG00000013698	363
ENSMUSG00000013701	625
ENSMUSG00000013707	24
ENSMUSG00000013736	310
ENSMUSG00000013766	0
ENSMUSG00000013787	830
ENSMUSG00000013822	429
ENSMUSG00000013833	189
ENSMUSG00000013846	812
ENSMUSG00000013858	1145
ENSMUSG00000013878	333
ENSMUSG00000013921	3
ENSMUSG00000013928	2
ENSMUSG00000013936	0
ENSMUSG00000013973	326
ENSMUSG00000013974	1
ENSMUSG00000013997	1831
ENSMUSG00000014030	0
ENSMUSG00000014039	123
ENSMUSG00000014074	442
ENSMUSG00000014075	11
ENSMUSG00000014077	3713
ENSMUSG00000014104	0
ENSMUSG00000014158	12
ENSMUSG00000014164	130
ENSMUSG00000014177	236
ENSMUSG00000014195	707
ENSMUSG00000014198	0
ENSMUSG00000014226	430
ENSMUSG00000014232	96
ENSMUSG00000014243	121
ENSMUSG00000014245	53
ENSMUSG00000014294	1030
ENSMUSG00000014301	117
ENSMUSG00000014303	26
ENSMUSG00000014313	2453
ENSMUSG00000014329	44
ENSMUSG00000014349	761
ENSMUSG00000014351	0
ENSMUSG00000014353	580
ENSMUSG00000014355	1002
ENSMUSG00000014361	583
ENSMUSG00000014402	565
ENSMUSG00000014418	277
ENSMUSG00000014426	411
ENSMUSG00000014444	104
ENSMUSG00000014453	0
ENSMUSG00000014470	170
ENSMUSG00000014496	695
ENSMUSG00000014498	347
ENSMUSG00000014503	2
ENSMUSG00000014504	181
ENSMUSG00000014529	0
ENSMUSG00000014542	1478
ENSMUSG00000014543	0
ENSMUSG00000014547	232
ENSMUSG00000014550	325
ENSMUSG00000014551	201
ENSMUSG00000014554	178
ENSMUSG00000014592	257
ENSMUSG00000014599	99
ENSMUSG00000014601	280
ENSMUSG00000014602	3
ENSMUSG00000014603	0
ENSMUSG00000014606	1230
ENSMUSG00000014609	2
ENSMUSG00000014633	156
ENSMUSG00000014668	314
ENSMUSG00000014686	2
ENSMUSG00000014704	7
ENSMUSG00000014725	0
ENSMUSG00000014747	0
ENSMUSG00000014748	1193
ENSMUSG00000014763	392
ENSMUSG00000014767	216
ENSMUSG00000014769	2140
ENSMUSG00000014771	280
ENSMUSG00000014773	71
ENSMUSG00000014776	10
ENSMUSG00000014778	69
ENSMUSG00000014782	2
ENSMUSG00000014786	5
ENSMUSG00000014791	350
ENSMUSG00000014813	2
ENSMUSG00000014837	7
ENSMUSG00000014846	2
ENSMUSG00000014850	368
ENSMUSG00000014852	103
ENSMUSG00000014856	512
ENSMUSG00000014859	176
ENSMUSG00000014867	4329
ENSMUSG00000014873	191
ENSMUSG00000014905	522
ENSMUSG00000014907	49
ENSMUSG00000014932	706
ENSMUSG00000014956	1309
ENSMUSG00000014959	1209
ENSMUSG00000014980	65
ENSMUSG00000015001	0
ENSMUSG00000015002	1343
ENSMUSG00000015013	129
ENSMUSG00000015016	289
ENSMUSG00000015023	288
ENSMUSG00000015027	144
ENSMUSG00000015053	9
ENSMUSG00000015083	5682
ENSMUSG00000015085	34
ENSMUSG00000015087	279
ENSMUSG00000015090	18
ENSMUSG00000015092	1748
ENSMUSG00000015093	3
ENSMUSG00000015094	67
ENSMUSG00000015095	374
ENSMUSG00000015112	5244
ENSMUSG00000015120	763
ENSMUSG00000015126	175
ENSMUSG00000015127	144
ENSMUSG00000015133	333
ENSMUSG00000015134	14
ENSMUSG00000015143	389
ENSMUSG00000015149	472
ENSMUSG00000015165	1357
ENSMUSG00000015176	427
ENSMUSG00000015189	800
ENSMUSG00000015202	131
ENSMUSG00000015214	806
ENSMUSG00000015217	96
ENSMUSG00000015222	35
ENSMUSG00000015224	227
ENSMUSG00000015242	0
ENSMUSG00000015243	5521
ENSMUSG00000015247	981
ENSMUSG00000015289	197
ENSMUSG00000015290	404
ENSMUSG00000015291	816
ENSMUSG00000015305	1001
ENSMUSG00000015312	10
ENSMUSG00000015314	6
ENSMUSG00000015316	3
ENSMUSG00000015335	193
ENSMUSG00000015337	579
ENSMUSG00000015340	313
ENSMUSG00000015341	869
ENSMUSG00000015342	121
ENSMUSG00000015354	42
ENSMUSG00000015355	19
ENSMUSG00000015357	7717
ENSMUSG00000015363	954
ENSMUSG00000015365	0
ENSMUSG00000015377	77
ENSMUSG00000015396	20
ENSMUSG00000015401	0
ENSMUSG00000015405	6
ENSMUSG00000015437	11
ENSMUSG00000015441	0
ENSMUSG00000015443	0
ENSMUSG00000015451	501
ENSMUSG00000015452	7
ENSMUSG00000015461	209
ENSMUSG00000015467	6
ENSMUSG00000015468	75
ENSMUSG00000015474	326
ENSMUSG00000015476	0
ENSMUSG00000015478	223
ENSMUSG00000015484	0
ENSMUSG00000015488	248
ENSMUSG00000015501	299
ENSMUSG00000015519	0
ENSMUSG00000015522	567
ENSMUSG00000015533	3
ENSMUSG00000015536	2195
ENSMUSG00000015542	341
ENSMUSG00000015568	287
ENSMUSG00000015575	490
ENSMUSG00000015579	0
ENSMUSG00000015597	598
ENSMUSG00000015599	4
ENSMUSG00000015605	215
ENSMUSG00000015619	0
ENSMUSG00000015627	0
ENSMUSG00000015647	92
ENSMUSG00000015652	1
ENSMUSG00000015653	156
ENSMUSG00000015656	13106
ENSMUSG00000015659	84
ENSMUSG00000015665	0
ENSMUSG00000015668	279
ENSMUSG00000015671	1164
ENSMUSG00000015672	340
ENSMUSG00000015697	490
ENSMUSG00000015702	11
ENSMUSG00000015709	0
ENSMUSG00000015711	249
ENSMUSG00000015714	5006
ENSMUSG00000015721	0
ENSMUSG00000015733	1264
ENSMUSG00000015745	72
ENSMUSG00000015747	154
ENSMUSG00000015748	170
ENSMUSG00000015749	148
ENSMUSG00000015750	351
ENSMUSG00000015755	1214
ENSMUSG00000015757	354
ENSMUSG00000015759	869
ENSMUSG00000015766	51
ENSMUSG00000015776	451
ENSMUSG00000015787	2
ENSMUSG00000015790	560
ENSMUSG00000015804	293
ENSMUSG00000015806	5729
ENSMUSG00000015812	4
ENSMUSG00000015829	0
ENSMUSG00000015837	5762
ENSMUSG00000015839	833
ENSMUSG00000015843	49
ENSMUSG00000015846	5211
ENSMUSG00000015850	39
ENSMUSG00000015852	0
ENSMUSG00000015854	1278
ENSMUSG00000015869	824
ENSMUSG00000015879	11
ENSMUSG00000015880	4
ENSMUSG00000015882	240
ENSMUSG00000015889	568
ENSMUSG00000015890	3641
ENSMUSG00000015932	2701
ENSMUSG00000015937	1305
ENSMUSG00000015942	115
ENSMUSG00000015943	254
ENSMUSG00000015944	57
ENSMUSG00000015947	37
ENSMUSG00000015950	105
ENSMUSG00000015957	0
ENSMUSG00000015961	803
ENSMUSG00000015962	0
ENSMUSG00000015966	95
ENSMUSG00000015968	60
ENSMUSG00000015970	2170
ENSMUSG00000015971	325
ENSMUSG00000015980	7
ENSMUSG00000015981	7
ENSMUSG00000015994	583
ENSMUSG00000016018	438
ENSMUSG00000016024	2254
ENSMUSG00000016028	607
ENSMUSG00000016087	85
ENSMUSG00000016128	836
ENSMUSG00000016150	0
ENSMUSG00000016179	0
ENSMUSG00000016181	146
ENSMUSG00000016194	11637
ENSMUSG00000016200	0
ENSMUSG00000016206	24
ENSMUSG00000016239	232
ENSMUSG00000016252	1278
ENSMUSG00000016253	441
ENSMUSG00000016255	3
ENSMUSG00000016256	3096
ENSMUSG00000016257	403
ENSMUSG00000016262	2
ENSMUSG00000016283	1
ENSMUSG00000016308	280
ENSMUSG00000016319	5643
ENSMUSG00000016327	0
ENSMUSG00000016344	714
ENSMUSG00000016346	0
ENSMUSG00000016349	0
ENSMUSG00000016356	37
ENSMUSG00000016382	1561
ENSMUSG00000016386	0
ENSMUSG00000016409	193
ENSMUSG00000016427	615
ENSMUSG00000016458	1
ENSMUSG00000016477	126
ENSMUSG00000016481	840
ENSMUSG00000016487	589
ENSMUSG00000016493	16
ENSMUSG00000016494	28
ENSMUSG00000016495	56
ENSMUSG00000016496	19
ENSMUSG00000016498	0
ENSMUSG00000016503	161
ENSMUSG00000016510	394
ENSMUSG00000016520	460
ENSMUSG00000016524	0
ENSMUSG00000016526	25
ENSMUSG00000016528	1298
ENSMUSG00000016529	0
ENSMUSG00000016534	11262
ENSMUSG00000016541	1098
ENSMUSG00000016552	3
ENSMUSG00000016554	1046
ENSMUSG00000016559	1907
ENSMUSG00000016619	528
ENSMUSG00000016624	6
ENSMUSG00000016626	0
ENSMUSG00000016637	119
ENSMUSG00000016664	843
ENSMUSG00000016756	4387
ENSMUSG00000016757	145
ENSMUSG00000016758	39
ENSMUSG00000016763	0
ENSMUSG00000016831	653
ENSMUSG00000016833	282
ENSMUSG00000016918	32
ENSMUSG00000016921	1492
ENSMUSG00000016933	853
ENSMUSG00000016940	216
ENSMUSG00000016942	7920
ENSMUSG00000016946	83
ENSMUSG00000016982	4
ENSMUSG00000016984	121
ENSMUSG00000016995	0
ENSMUSG00000016998	0
ENSMUSG00000017000	0
ENSMUSG00000017002	34
ENSMUSG00000017003	0
ENSMUSG00000017004	0
ENSMUSG00000017007	0
ENSMUSG00000017009	11306
ENSMUSG00000017049	0
ENSMUSG00000017057	789
ENSMUSG00000017064	0
ENSMUSG00000017119	5104
ENSMUSG00000017132	830
ENSMUSG00000017144	393
ENSMUSG00000017146	32
ENSMUSG00000017165	0
ENSMUSG00000017167	8
ENSMUSG00000017176	27
ENSMUSG00000017188	530
ENSMUSG00000017195	5
ENSMUSG00000017204	0
ENSMUSG00000017210	288
ENSMUSG00000017211	0
ENSMUSG00000017221	990
ENSMUSG00000017264	350
ENSMUSG00000017286	912
ENSMUSG00000017288	494
ENSMUSG00000017291	2528
ENSMUSG00000017299	121
ENSMUSG00000017300	0
ENSMUSG00000017307	158
ENSMUSG00000017309	257
ENSMUSG00000017310	0
ENSMUSG00000017311	1
ENSMUSG00000017314	3
ENSMUSG00000017316	1
ENSMUSG00000017344	53611
ENSMUSG00000017376	212
ENSMUSG00000017386	596
ENSMUSG00000017390	446
ENSMUSG00000017400	2
ENSMUSG00000017404	3178
ENSMUSG00000017405	60
ENSMUSG00000017412	3
ENSMUSG00000017417	8
ENSMUSG00000017418	892
ENSMUSG00000017421	1432
ENSMUSG00000017428	1345
ENSMUSG00000017446	141
ENSMUSG00000017453	4868
ENSMUSG00000017466	119
ENSMUSG00000017478	606
ENSMUSG00000017485	1200
ENSMUSG00000017491	30
ENSMUSG00000017493	16243
ENSMUSG00000017499	2
ENSMUSG00000017548	549
ENSMUSG00000017550	49
ENSMUSG00000017561	166
ENSMUSG00000017588	0
ENSMUSG00000017607	8
ENSMUSG00000017615	572
ENSMUSG00000017631	114
ENSMUSG00000017639	107
ENSMUSG00000017652	0
ENSMUSG00000017664	243
ENSMUSG00000017667	26
ENSMUSG00000017670	191
ENSMUSG00000017677	301
ENSMUSG00000017679	441
ENSMUSG00000017686	975
ENSMUSG00000017688	4
ENSMUSG00000017692	4
ENSMUSG00000017697	42
ENSMUSG00000017707	6885
ENSMUSG00000017713	64
ENSMUSG00000017715	151
ENSMUSG00000017716	20
ENSMUSG00000017718	2701
ENSMUSG00000017720	0
ENSMUSG00000017721	460
ENSMUSG00000017723	39
ENSMUSG00000017724	1
ENSMUSG00000017733	0
ENSMUSG00000017734	72
ENSMUSG00000017737	7
ENSMUSG00000017740	31
ENSMUSG00000017747	246
ENSMUSG00000017754	452
ENSMUSG00000017756	881
ENSMUSG00000017760	2140
ENSMUSG00000017764	59
ENSMUSG00000017765	254
ENSMUSG00000017767	1
ENSMUSG00000017774	503
ENSMUSG00000017776	1404
ENSMUSG00000017778	1660
ENSMUSG00000017781	751
ENSMUSG00000017801	632
ENSMUSG00000017802	1276
ENSMUSG00000017817	0
ENSMUSG00000017830	164
ENSMUSG00000017831	682
ENSMUSG00000017832	1
ENSMUSG00000017837	274
ENSMUSG00000017843	842
ENSMUSG00000017858	341
ENSMUSG00000017861	1
ENSMUSG00000017868	946
ENSMUSG00000017897	0
ENSMUSG00000017914	0
ENSMUSG00000017922	0
ENSMUSG00000017929	249
ENSMUSG00000017943	0
ENSMUSG00000017950	10107
ENSMUSG00000017969	11
ENSMUSG00000017978	589
ENSMUSG00000017999	404
ENSMUSG00000018001	155
ENSMUSG00000018008	103
ENSMUSG00000018012	2
ENSMUSG00000018040	353
ENSMUSG00000018042	7437
ENSMUSG00000018068	128
ENSMUSG00000018076	261
ENSMUSG00000018102	1973
ENSMUSG00000018126	0
ENSMUSG00000018143	174
ENSMUSG00000018160	616
ENSMUSG00000018166	2766
ENSMUSG00000018167	245
ENSMUSG00000018168	6
ENSMUSG00000018169	10
ENSMUSG00000018171	2283
ENSMUSG00000018189	177
ENSMUSG00000018196	302
ENSMUSG00000018199	137
ENSMUSG00000018209	544
ENSMUSG00000018211	0
ENSMUSG00000018217	42
ENSMUSG00000018238	8
ENSMUSG00000018239	17
ENSMUSG00000018259	0
ENSMUSG00000018263	0
ENSMUSG00000018286	1760
ENSMUSG00000018287	301
ENSMUSG00000018293	2118
ENSMUSG00000018322	161
ENSMUSG00000018326	1042
ENSMUSG00000018334	38
ENSMUSG00000018339	47
ENSMUSG00000018340	2308
ENSMUSG00000018341	1
ENSMUSG00000018347	62
ENSMUSG00000018362	469
ENSMUSG00000018363	918
